transaction_id,customer_id,customer_age,income_band,tenure_months,merchant_type,channel,region,hour,day_of_week,week,avg_prev_amount,daily_txn_count,days_since_last_txn,amount,amount_ratio,is_foreign,card_present,high_risk_merchant,night_txn,weekend,risk_score,loss_amount,fraud
6654,101016,32,2,59,restaurant,pos,Attica,1,6,6,22.84,2,2.0,52.87,2.31,1,1,0,1,1,39.06,0.0,0
6655,100231,28,1,30,fuel,mobile,Thessaly,4,3,26,61.54,2,20.0,20.69,0.34,0,0,0,1,0,26.12,0.0,0
6656,102121,19,1,31,travel,online,Attica,15,4,43,38.69,1,1.0,80.15,2.07,0,0,1,0,0,31.07,0.0,0
6657,102218,29,1,61,grocery,mobile,Central_Macedonia,21,2,29,58.2,2,5.0,9.64,0.17,0,0,0,0,0,21.66,0.0,0
6658,101266,28,1,38,utility,online,Thessaly,18,4,29,48.82,2,2.0,45.81,0.94,0,0,0,0,0,24.72,0.0,0
6659,101447,51,3,14,gaming,pos,Central_Macedonia,14,1,9,68.86,2,1.0,74.14,1.08,0,1,1,0,0,29.12,0.0,0
6660,100557,35,1,34,fuel,pos,Attica,20,3,41,94.49,6,4.0,57.76,0.61,0,1,0,0,0,23.87,0.0,0
6661,100168,40,1,51,gaming,pos,Attica,7,0,42,48.17,6,0.0,61.86,1.28,0,1,1,0,0,29.62,0.0,0
6662,102360,56,1,19,fuel,online,Aegean,7,3,9,18.77,3,3.0,143.5,7.64,0,0,0,0,0,29.99,0.0,0
6663,101207,43,2,13,restaurant,pos,Central_Macedonia,2,5,38,25.87,2,0.0,70.68,2.73,0,1,0,1,1,31.96,0.0,0
6664,100687,33,1,24,utility,pos,Aegean,15,2,18,29.74,5,1.0,28.61,0.96,0,1,0,0,0,24.77,0.0,0
6665,101733,44,1,40,grocery,online,Crete,4,0,51,17.6,1,1.0,27.7,1.57,0,0,0,1,0,30.23,0.0,0
6666,100065,33,4,55,travel,pos,Attica,6,5,45,33.39,1,1.0,92.31,2.76,0,1,1,0,1,32.0,0.0,0
6667,100199,21,1,29,grocery,pos,Attica,2,2,42,60.84,4,3.0,63.91,1.05,0,1,0,1,0,29.05,0.0,0
6668,100606,46,2,61,utility,pos,Attica,20,4,31,59.04,2,4.0,60.58,1.03,0,1,0,0,0,24.91,0.0,0
6669,101126,50,3,36,electronics,pos,Thessaly,4,5,20,69.92,4,1.0,61.13,0.87,1,1,1,1,1,42.02,0.0,0
6670,100916,40,4,48,fashion,pos,Central_Macedonia,21,2,35,43.21,3,10.0,165.6,3.83,0,1,0,0,0,28.04,0.0,0
6671,100468,40,2,58,fuel,online,Crete,5,2,32,27.03,4,16.0,120.36,4.45,1,0,0,1,0,41.87,0.0,0
6672,100878,37,2,26,gaming,online,Thessaly,1,3,11,35.5,4,3.0,48.32,1.36,0,0,1,1,0,35.33,0.0,0
6673,100834,61,2,31,grocery,online,Attica,23,3,28,63.23,2,18.0,26.69,0.42,0,0,0,1,0,26.66,0.0,0
6674,101311,46,3,46,restaurant,mobile,Aegean,6,0,29,,1,0.0,38.44,0.86,0,0,0,0,0,24.53,0.0,0
6675,101406,40,2,30,fuel,pos,Central_Macedonia,17,0,49,57.12,5,0.0,34.5,0.6,0,1,0,0,0,23.85,0.0,0
6676,102207,54,2,36,grocery,pos,Crete,2,0,39,84.95,5,1.0,102.79,1.21,0,1,0,1,0,29.45,0.0,0
6677,102016,55,4,19,grocery,pos,Attica,4,2,45,50.36,2,4.0,97.04,1.93,0,1,0,1,0,30.85,0.0,0
6678,100730,47,2,48,restaurant,online,Attica,9,0,9,24.21,5,4.0,38.97,1.61,0,0,0,0,0,25.9,0.0,0
6679,102256,54,1,41,fuel,pos,Thessaly,18,5,33,76.66,4,8.0,26.64,0.35,0,1,0,0,1,22.84,0.0,0
6680,101301,49,4,35,restaurant,mobile,Attica,0,6,16,73.04,3,6.0,17.58,0.24,0,0,0,1,1,25.36,0.0,0
6681,100469,43,2,22,gaming,online,Aegean,15,5,13,26.85,5,5.0,40.61,1.51,1,0,1,0,1,37.33,0.0,0
6682,100850,54,3,57,fuel,online,Crete,18,1,1,34.31,4,7.0,91.81,2.68,0,0,0,0,0,27.12,0.0,0
6683,101854,31,2,21,grocery,pos,Crete,2,2,30,65.06,4,2.0,49.38,0.76,0,1,0,1,0,28.15,0.0,0
6684,102054,31,1,68,grocery,online,Attica,10,6,51,30.85,2,4.0,27.0,0.88,1,0,0,0,1,29.72,0.0,0
6685,100935,48,1,16,grocery,pos,Aegean,22,0,33,20.99,3,0.0,27.82,1.33,0,1,0,0,0,25.46,0.0,0
6686,100394,34,3,13,travel,pos,Aegean,12,2,47,28.76,2,1.0,61.58,2.14,0,1,1,0,0,31.18,0.0,0
6687,100479,52,4,43,utility,online,Attica,18,3,35,80.62,5,3.0,25.43,0.32,0,0,0,0,0,22.68,0.0,0
6688,100258,45,4,18,fuel,pos,Central_Macedonia,17,2,5,75.17,3,7.0,73.27,0.97,0,1,0,0,0,24.8,0.0,0
6689,101746,67,3,31,grocery,mobile,Aegean,9,6,38,102.1,4,0.0,12.35,0.12,0,0,0,0,1,21.21,0.0,0
6690,101257,30,3,53,restaurant,online,Attica,17,5,44,15.55,4,7.0,53.75,3.46,0,0,0,0,1,27.77,0.0,0
6691,101127,53,2,17,fuel,online,Attica,22,6,42,42.36,2,1.0,138.97,3.28,0,0,0,0,1,27.64,0.0,0
6692,101679,36,2,44,restaurant,pos,Aegean,7,1,29,27.87,4,0.0,14.11,0.51,1,1,0,0,0,28.18,0.0,0
6693,102071,46,1,46,gaming,pos,Central_Macedonia,1,0,28,17.68,2,0.0,61.95,3.5,0,1,1,1,0,39.06,0.0,0
6694,101988,51,2,43,fuel,pos,Aegean,18,6,51,37.64,5,6.0,24.71,0.66,0,1,0,0,1,24.01,0.0,0
6695,100342,47,4,64,travel,online,Attica,7,0,52,68.45,2,0.0,75.99,1.11,0,0,1,0,0,29.2,0.0,0
6696,101474,48,3,23,fashion,pos,Central_Macedonia,15,4,27,77.13,5,11.0,22.86,0.3,0,1,0,0,0,22.58,0.0,0
6697,102206,47,2,18,utility,mobile,Central_Macedonia,3,6,40,89.83,2,11.0,37.11,0.41,0,0,0,1,1,26.61,0.0,0
6698,101934,39,2,12,utility,mobile,Central_Macedonia,5,0,11,25.64,3,11.0,70.44,2.75,0,0,0,1,0,31.98,0.0,0
6699,100823,52,2,48,utility,pos,Aegean,18,4,35,45.4,3,1.0,47.76,1.05,0,1,0,0,0,24.96,0.0,0
6700,100981,53,2,34,restaurant,online,Crete,0,6,45,32.2,3,1.0,42.95,1.33,0,0,0,1,1,42.05,50.32,1
6701,102225,38,4,59,restaurant,pos,Aegean,11,6,48,32.23,2,5.0,66.65,2.07,1,1,0,0,1,32.41,0.0,0
6702,100082,33,3,20,utility,pos,Attica,18,2,49,82.66,3,1.0,44.37,0.54,0,1,0,0,0,23.62,0.0,0
6703,101313,45,2,22,utility,pos,Aegean,11,1,9,64.02,2,6.0,78.72,1.23,0,1,0,0,0,25.3,0.0,0
6704,100290,45,2,21,utility,online,Thessaly,3,1,28,47.55,3,0.0,121.5,2.56,0,0,0,1,0,45.02,136.1,1
6705,102236,23,1,31,electronics,mobile,Attica,15,4,30,42.8,2,8.0,38.34,0.9,0,0,1,0,0,28.6,0.0,0
6706,100096,45,1,17,fashion,pos,Attica,2,6,22,28.46,5,3.0,97.1,3.41,0,1,0,1,1,32.7,0.0,0
6707,100058,32,2,24,fuel,pos,Attica,13,6,1,47.34,1,20.0,22.59,0.48,0,1,0,0,1,23.41,0.0,0
6708,100822,19,2,34,grocery,pos,Attica,10,2,41,43.72,3,12.0,11.19,0.26,0,1,0,0,0,22.33,0.0,0
6709,100500,47,1,38,electronics,pos,Aegean,13,3,40,30.38,4,4.0,58.45,1.92,0,1,1,0,0,30.84,0.0,0
6710,101238,28,2,36,fuel,pos,Aegean,22,5,5,56.89,2,4.0,33.79,0.59,0,1,0,0,1,23.81,0.0,0
6711,100748,57,2,17,restaurant,online,,21,4,19,31.04,3,1.0,41.95,1.35,0,0,0,0,0,25.51,0.0,0
6712,100890,51,2,36,fuel,mobile,Attica,17,0,44,64.66,3,2.0,32.22,0.5,0,0,0,0,0,23.48,0.0,0
6713,101412,45,2,29,restaurant,pos,Attica,11,6,15,71.93,5,4.0,44.77,0.62,1,1,0,0,1,28.74,0.0,0
6714,101401,59,2,53,travel,mobile,Thessaly,19,6,45,52.73,4,10.0,46.9,0.89,0,0,1,0,1,28.58,0.0,0
6715,102337,54,3,61,grocery,online,Crete,2,4,2,51.8,2,0.0,94.25,1.82,0,0,0,1,0,30.67,0.0,0
6716,101201,31,2,60,fuel,online,Central_Macedonia,6,2,16,36.54,5,5.0,40.78,1.12,0,0,0,0,0,25.09,0.0,0
6717,101410,54,4,30,restaurant,online,Central_Macedonia,11,5,46,48.33,3,1.0,58.69,1.21,0,0,0,0,1,25.27,0.0,0
6718,101694,34,2,29,utility,pos,Aegean,20,1,1,47.44,4,2.0,114.56,2.41,0,1,0,0,0,26.86,0.0,0
6719,100435,53,3,44,electronics,pos,Attica,9,1,28,32.51,1,7.0,90.9,2.8,0,1,1,0,0,32.04,0.0,0
6720,101667,37,2,21,fuel,pos,Attica,9,6,1,26.14,3,11.0,15.0,0.57,0,1,0,0,1,23.75,0.0,0
6721,102154,27,4,40,fuel,online,Crete,22,2,9,38.12,3,4.0,7.74,0.2,0,0,0,0,0,21.97,0.0,0
6722,100795,47,2,36,grocery,pos,Aegean,23,5,51,33.93,3,5.0,55.77,1.64,0,1,0,1,1,30.36,0.0,0
6723,100445,36,3,61,grocery,pos,Thessaly,0,2,25,32.33,2,0.0,29.64,0.92,0,1,0,1,0,28.67,0.0,0
6724,100865,55,2,33,gaming,pos,Aegean,13,5,41,23.82,1,0.0,72.18,3.03,0,1,1,0,1,32.3,0.0,0
6725,100687,58,3,39,grocery,pos,Aegean,16,5,46,34.98,3,6.0,91.93,2.63,0,1,0,0,1,27.07,0.0,0
6726,101462,21,3,55,grocery,pos,Attica,14,3,19,46.25,3,4.0,50.93,1.1,0,1,0,0,0,25.06,0.0,0
6727,102159,42,3,33,fashion,pos,Crete,23,2,35,42.41,4,1.0,49.22,1.16,0,1,0,1,0,29.33,0.0,0
6728,101491,50,1,23,restaurant,mobile,Aegean,21,4,47,37.49,2,1.0,37.27,0.99,0,0,0,0,0,24.84,0.0,0
6729,100313,44,2,44,electronics,online,Attica,6,1,23,63.62,3,1.0,61.53,0.97,0,0,1,0,0,28.82,0.0,0
6730,100786,44,2,19,restaurant,pos,Crete,22,2,47,45.74,2,4.0,37.75,0.83,0,1,0,0,0,24.46,0.0,0
6731,101723,45,2,37,gaming,online,Attica,10,0,5,24.67,2,3.0,49.09,1.99,1,0,1,0,0,38.44,0.0,0
6732,100825,23,2,24,grocery,online,Thessaly,0,3,48,63.97,3,0.0,21.16,0.33,1,0,0,1,0,31.84,0.0,0
6733,101465,61,3,13,fuel,pos,Attica,8,4,21,46.08,3,11.0,40.79,0.89,0,1,0,0,0,24.6,0.0,0
6734,101735,50,2,42,fashion,online,Attica,5,2,27,45.27,2,15.0,56.32,1.24,0,0,0,1,0,29.53,0.0,0
6735,100822,34,2,36,utility,pos,Crete,22,5,11,47.86,2,17.0,32.08,0.67,0,1,0,0,1,24.05,0.0,0
6736,101618,33,2,64,gaming,pos,Central_Macedonia,14,2,43,44.73,5,1.0,33.6,0.75,0,1,1,0,0,28.13,0.0,0
6737,100995,52,2,15,fuel,online,Attica,7,1,15,90.88,1,3.0,106.2,1.17,1,0,0,0,0,43.32,131.2,1
6738,100337,45,4,22,gaming,pos,Attica,0,0,2,54.51,8,16.0,134.3,2.46,0,1,1,1,0,37.63,0.0,0
6739,100930,46,4,58,electronics,pos,Aegean,8,5,6,90.27,3,2.0,123.0,1.36,0,1,1,0,1,29.8,0.0,0
6740,101102,49,2,62,utility,pos,Aegean,7,5,9,40.92,5,6.0,48.28,1.18,0,1,0,0,1,25.21,0.0,0
6741,100005,45,1,47,fashion,pos,Crete,10,3,33,35.23,5,21.0,72.62,2.06,0,1,0,0,0,26.48,0.0,0
6742,102231,19,1,32,grocery,pos,Attica,4,1,33,29.4,3,1.0,7.52,0.26,0,1,0,1,0,25.49,0.0,0
6743,101319,37,1,53,grocery,online,Thessaly,12,4,10,17.16,8,6.0,14.38,0.84,0,0,0,0,0,24.49,0.0,0
6744,100090,49,2,28,restaurant,pos,Crete,12,3,6,52.93,3,15.0,45.16,0.85,1,1,0,0,0,29.64,0.0,0
6745,102169,50,1,7,fashion,pos,Attica,17,2,13,46.56,3,5.0,19.2,0.41,1,1,0,0,0,27.64,0.0,0
6746,102137,36,2,61,grocery,online,Attica,14,4,3,11.65,2,1.0,56.15,4.82,1,0,0,0,0,35.41,0.0,0
6747,100030,42,2,27,fashion,pos,Attica,17,1,17,39.75,3,0.0,84.04,2.11,0,1,0,0,0,26.54,0.0,0
6748,100407,56,1,96,electronics,online,Attica,4,0,6,35.41,3,8.0,93.58,2.64,0,0,1,1,0,37.91,0.0,0
6749,100909,59,3,18,electronics,pos,Crete,3,1,11,48.14,4,6.0,131.64,2.73,0,1,1,1,0,38.04,0.0,0
6750,101268,46,4,60,fuel,pos,Attica,12,2,24,70.88,4,0.0,42.88,0.6,0,1,0,0,0,23.85,0.0,0
6751,101814,53,2,38,gaming,pos,Central_Macedonia,23,5,16,33.89,3,2.0,208.98,6.17,0,1,1,1,1,41.48,0.0,0
6752,101060,46,2,55,grocery,pos,Central_Macedonia,9,1,26,43.94,3,4.0,50.45,1.15,0,1,0,0,0,25.15,0.0,0
6753,101529,50,1,23,restaurant,online,Crete,17,6,12,74.01,4,0.0,34.92,0.47,1,0,0,0,1,27.99,0.0,0
6754,100025,42,1,88,grocery,online,Central_Macedonia,23,0,49,16.01,5,4.0,21.3,1.33,0,0,0,1,0,29.73,0.0,0
6755,101646,35,3,79,gaming,pos,Central_Macedonia,2,6,4,61.13,4,8.0,168.5,2.76,0,1,1,1,1,38.08,0.0,0
6756,102288,64,2,28,fashion,pos,Attica,1,5,22,34.86,4,7.0,156.51,4.49,0,1,0,1,1,33.64,0.0,0
6757,101315,64,3,29,fuel,mobile,Attica,15,0,10,38.58,6,1.0,51.09,1.32,0,0,0,0,0,25.46,0.0,0
6758,101137,42,2,39,fuel,pos,Central_Macedonia,20,3,27,72.9,3,0.0,57.22,0.78,0,1,0,0,0,24.36,0.0,0
6759,100742,47,1,21,electronics,pos,Central_Macedonia,16,4,25,34.89,4,6.0,64.45,1.85,0,1,1,0,0,30.72,0.0,0
6760,102385,44,3,23,electronics,online,Attica,23,3,43,44.41,2,0.0,42.77,0.96,0,0,1,1,0,34.07,0.0,0
6761,100083,43,4,57,fashion,pos,Central_Macedonia,0,6,38,61.6,3,0.0,89.14,1.45,0,1,0,1,1,29.98,0.0,0
6762,100716,43,3,7,restaurant,mobile,Attica,12,0,43,29.39,3,2.0,17.2,0.59,0,0,0,0,0,23.78,0.0,0
6763,100346,56,4,21,electronics,pos,Attica,16,3,23,102.29,3,1.0,54.87,0.54,0,1,1,0,0,27.25,0.0,0
6764,102165,29,3,71,utility,online,Crete,16,3,17,61.9,4,2.0,87.9,1.42,0,0,0,0,0,25.62,0.0,0
6765,101206,35,2,66,travel,pos,Central_Macedonia,0,4,34,30.19,2,2.0,112.89,3.74,0,1,1,1,0,39.33,0.0,0
6766,102305,53,3,32,grocery,pos,Crete,3,1,38,39.01,2,4.0,19.04,0.49,0,1,0,1,0,27.01,0.0,0
6767,101662,44,3,12,grocery,pos,Attica,23,3,10,49.71,2,1.0,34.3,0.69,0,1,0,1,0,27.9,0.0,0
6768,101392,58,2,63,fuel,mobile,Thessaly,8,0,47,60.25,3,2.0,30.89,0.51,0,0,0,0,0,23.54,0.0,0
6769,101293,43,2,26,restaurant,pos,Attica,4,0,26,26.98,2,1.0,25.34,0.94,0,1,0,1,0,28.73,0.0,0
6770,100506,47,3,51,grocery,pos,Crete,4,3,43,33.49,3,1.0,108.34,3.24,0,1,0,1,0,32.52,0.0,0
6771,101405,40,1,44,restaurant,mobile,Central_Macedonia,4,5,4,43.45,3,1.0,28.95,0.67,0,0,0,1,1,27.81,0.0,0
6772,101713,59,3,51,fuel,pos,Central_Macedonia,13,4,18,37.63,3,2.0,12.49,0.33,0,1,0,0,0,22.77,0.0,0
6773,102413,53,2,47,utility,pos,Thessaly,12,6,20,34.57,4,1.0,61.73,1.79,0,1,0,0,1,26.14,0.0,0
6774,101372,29,2,49,grocery,pos,Attica,22,0,39,46.78,4,0.0,14.93,0.32,0,1,0,0,0,22.7,0.0,0
6775,102347,50,2,23,travel,online,Attica,11,3,13,19.89,3,2.0,182.43,9.17,0,0,1,0,0,36.27,0.0,0
6776,102361,55,4,38,grocery,pos,Attica,0,0,39,84.8,4,9.0,77.81,0.92,0,1,0,1,0,28.67,0.0,0
6777,101306,42,4,48,fuel,pos,Aegean,12,2,44,42.93,4,2.0,19.83,0.46,1,1,0,0,0,27.94,0.0,0
6778,101098,51,4,45,grocery,mobile,Aegean,11,5,13,138.84,3,4.0,42.97,0.31,0,0,0,0,1,22.65,0.0,0
6779,100356,58,3,30,travel,online,Thessaly,7,4,52,111.71,2,10.0,71.18,0.64,0,0,1,0,0,27.69,0.0,0
6780,100671,41,3,6,utility,pos,Central_Macedonia,17,1,35,91.17,4,5.0,43.56,0.48,0,1,0,0,0,23.41,0.0,0
6781,102197,47,1,20,grocery,online,Attica,22,0,27,23.9,2,2.0,38.72,1.62,0,0,0,0,0,25.91,0.0,0
6782,100345,37,2,12,utility,pos,Thessaly,10,1,5,25.21,7,8.0,43.75,1.74,0,1,0,0,0,26.07,0.0,0
6783,100992,49,2,45,restaurant,pos,Attica,17,2,27,36.35,4,11.0,57.88,1.59,0,1,0,0,0,25.88,0.0,0
6784,101746,31,1,25,travel,pos,Attica,12,6,15,49.41,1,4.0,61.81,1.25,0,1,1,0,1,41.76,24.63,1
6785,100601,51,3,17,restaurant,online,Thessaly,17,2,22,69.99,2,0.0,76.52,1.09,1,0,0,0,0,30.38,0.0,0
6786,102435,61,1,26,fuel,online,Attica,10,1,2,31.24,3,3.0,66.05,2.11,0,0,0,0,0,26.54,0.0,0
6787,101623,32,3,27,utility,pos,Thessaly,6,1,42,16.17,8,1.0,24.22,1.5,0,1,0,0,0,25.74,0.0,0
6788,100070,59,4,31,utility,pos,Thessaly,14,4,7,61.98,3,3.0,24.85,0.4,0,1,0,0,0,23.09,0.0,0
6789,100617,42,2,40,utility,pos,Thessaly,9,1,27,20.13,1,1.0,46.05,2.29,0,1,0,0,0,26.73,0.0,0
6790,101851,35,1,36,fuel,online,Crete,1,5,6,38.19,3,3.0,61.28,1.6,0,0,0,1,1,30.29,0.0,0
6791,102157,40,3,41,restaurant,online,Attica,17,0,17,48.05,4,10.0,48.3,1.01,0,0,0,0,0,24.87,0.0,0
6792,102317,43,3,44,grocery,online,Crete,13,2,50,30.54,4,9.0,51.51,1.69,0,0,0,0,0,26.01,0.0,0
6793,102127,38,3,8,travel,mobile,Thessaly,14,1,10,107.92,5,1.0,125.06,1.16,1,0,1,0,0,36.29,0.0,0
6794,100186,57,3,80,grocery,online,Thessaly,12,3,9,50.31,2,1.0,22.71,0.45,1,0,0,0,0,39.17,26.04,1
6795,101824,40,3,40,grocery,mobile,Aegean,21,2,49,66.57,5,1.0,66.94,1.01,1,0,0,0,0,30.13,0.0,0
6796,100275,47,3,81,restaurant,online,Aegean,4,3,4,78.03,3,,9.31,0.12,0,0,0,1,0,23.92,0.0,0
6797,100191,68,1,22,fashion,pos,Crete,1,2,51,23.98,1,0.0,40.96,1.71,0,1,0,1,0,30.48,0.0,0
6798,101729,41,4,122,grocery,online,Aegean,12,1,40,65.28,4,6.0,101.98,1.56,0,0,0,0,0,25.83,0.0,0
6799,101195,37,3,23,restaurant,pos,Attica,20,4,20,25.36,3,1.0,67.41,2.66,0,1,0,0,0,27.1,0.0,0
6800,101619,38,2,19,restaurant,pos,Aegean,11,2,34,38.43,4,0.0,34.47,0.9,0,1,0,0,0,24.63,0.0,0
6801,102128,56,2,23,gaming,pos,Aegean,10,6,31,29.24,2,0.0,90.46,3.09,1,1,1,0,1,40.29,0.0,0
6802,100172,42,4,22,restaurant,pos,Attica,14,6,34,55.56,4,2.0,20.78,0.37,0,1,0,0,1,22.97,0.0,0
6803,101318,46,1,21,grocery,online,Central_Macedonia,8,1,10,31.6,4,4.0,32.53,1.03,0,0,0,0,0,24.92,0.0,0
6804,102086,34,3,26,grocery,pos,Central_Macedonia,13,1,47,33.94,8,11.0,15.63,0.46,0,1,0,0,0,23.34,0.0,0
6805,101100,39,1,36,restaurant,pos,Thessaly,23,6,25,51.22,3,0.0,68.02,1.33,0,1,0,1,1,29.72,0.0,0
6806,101308,54,2,21,grocery,mobile,Attica,9,5,35,50.8,5,3.0,38.63,0.76,0,0,0,0,1,24.3,0.0,0
6807,101244,25,2,36,gaming,online,Central_Macedonia,11,3,38,38.44,2,1.0,41.42,1.08,0,0,1,0,0,29.12,0.0,0
6808,102267,21,1,28,gaming,pos,Central_Macedonia,18,3,35,106.63,2,0.0,64.63,0.61,1,1,1,0,0,33.9,0.0,0
6809,100124,37,1,13,gaming,pos,Attica,16,1,26,20.33,4,0.0,46.11,2.27,0,1,1,0,0,31.36,0.0,0
6810,102194,38,2,34,fuel,pos,Aegean,8,4,24,22.98,2,,32.2,1.4,0,1,0,0,0,25.59,0.0,0
6811,102040,39,2,10,utility,mobile,Central_Macedonia,12,6,30,78.15,5,4.0,84.46,1.08,0,0,0,0,1,25.02,0.0,0
6812,102031,40,1,21,restaurant,pos,Attica,11,3,30,50.93,3,1.0,21.1,0.41,0,1,0,0,0,23.15,0.0,0
6813,101030,43,2,23,grocery,mobile,Aegean,9,3,43,67.75,4,3.0,18.32,0.27,0,0,0,0,0,22.42,0.0,0
6814,101289,38,2,45,fuel,pos,Attica,10,4,40,,5,5.0,12.42,0.16,0,1,0,0,0,21.61,0.0,0
6815,100922,59,3,63,grocery,online,Attica,0,5,35,90.77,6,1.0,45.9,0.51,0,0,0,1,1,27.1,0.0,0
6816,100629,53,2,18,electronics,pos,Attica,11,3,19,28.11,5,0.0,64.25,2.29,0,1,1,0,0,31.38,0.0,0
6817,102188,41,3,9,gaming,pos,Aegean,7,3,26,45.58,3,8.0,40.44,0.89,0,1,1,0,0,28.58,0.0,0
6818,101264,54,3,28,fashion,pos,Aegean,19,3,2,66.82,5,0.0,27.99,0.42,0,1,0,0,0,23.17,0.0,0
6819,101808,18,3,29,fuel,pos,Crete,15,0,15,26.68,4,1.0,37.67,1.41,0,1,0,0,0,25.6,0.0,0
6820,100252,47,4,49,restaurant,mobile,Attica,17,5,23,42.39,3,3.0,49.08,1.16,0,0,0,0,1,25.17,0.0,0
6821,101972,53,4,87,grocery,online,Central_Macedonia,6,2,32,130.01,2,7.0,44.31,0.34,1,0,0,0,0,27.15,0.0,0
6822,101647,36,3,35,fuel,pos,Central_Macedonia,1,6,20,28.71,3,12.0,20.77,0.72,0,1,0,1,1,28.02,0.0,0
6823,102494,49,3,85,grocery,online,Central_Macedonia,9,2,3,60.96,1,2.0,19.43,0.32,1,0,0,0,0,26.99,0.0,0
6824,100334,35,2,26,restaurant,pos,Attica,11,1,10,41.62,4,3.0,22.87,0.55,0,1,0,0,0,23.67,0.0,0
6825,101350,47,1,51,restaurant,mobile,Attica,10,6,10,41.69,3,0.0,9.31,0.22,0,0,0,0,1,22.12,0.0,0
6826,101277,27,3,27,fashion,pos,Aegean,2,0,37,27.78,3,2.0,49.87,1.8,0,1,0,1,0,30.63,0.0,0
6827,101345,53,2,63,fashion,pos,Crete,4,5,48,50.75,1,1.0,108.41,2.14,0,1,0,1,1,31.17,0.0,0
6828,100135,43,2,18,grocery,pos,Attica,17,5,42,18.93,4,6.0,67.34,3.56,0,1,0,0,1,27.85,0.0,0
6829,101182,45,3,43,utility,pos,Aegean,21,1,26,41.85,4,1.0,31.07,0.74,0,1,0,0,0,24.25,0.0,0
6830,100748,42,3,52,grocery,mobile,Attica,23,1,9,45.91,3,2.0,15.97,0.35,0,0,0,1,0,26.2,0.0,0
6831,101543,56,1,23,electronics,pos,Thessaly,12,2,48,37.65,2,7.0,181.39,4.82,0,1,1,0,0,33.89,0.0,0
6832,100580,46,4,45,travel,pos,Attica,14,6,26,100.44,4,1.0,106.69,1.06,0,1,1,0,1,29.08,0.0,0
6833,101087,54,4,16,grocery,online,Aegean,14,2,40,39.32,2,1.0,43.41,1.1,0,0,0,0,0,25.07,0.0,0
6834,101550,36,1,73,grocery,pos,Attica,9,0,17,51.22,3,4.0,24.84,0.49,0,1,0,0,0,23.44,0.0,0
6835,100160,49,2,35,fuel,pos,Aegean,7,2,17,76.83,3,13.0,29.91,0.39,0,1,0,0,0,23.04,0.0,0
6836,101966,62,4,31,grocery,online,Thessaly,1,0,30,,6,1.0,46.93,1.12,1,0,0,1,0,36.18,0.0,0
6837,101789,62,3,53,gaming,pos,Attica,0,3,37,23.03,4,5.0,58.23,2.53,0,1,1,1,0,37.73,0.0,0
6838,100143,18,2,44,fuel,online,Attica,7,1,5,34.98,3,0.0,37.14,1.06,1,0,0,0,0,30.29,0.0,0
6839,100161,45,4,30,travel,online,Thessaly,8,1,21,98.0,7,0.0,117.11,1.2,0,0,1,0,0,29.42,0.0,0
6840,102125,25,3,61,gaming,pos,Attica,12,0,49,85.52,4,10.0,63.34,0.74,0,1,1,0,0,28.09,0.0,0
6841,100708,38,3,16,restaurant,pos,Attica,23,0,32,35.14,2,6.0,47.97,1.37,0,1,0,1,0,29.8,0.0,0
6842,102151,36,2,46,electronics,pos,Crete,21,5,4,43.47,4,1.0,152.39,3.51,0,1,1,0,1,32.79,0.0,0
6843,101248,50,3,12,gaming,pos,Attica,4,6,34,67.56,4,2.0,85.82,1.27,0,1,1,1,1,35.08,0.0,0
6844,100855,41,3,19,fuel,online,Central_Macedonia,12,2,43,76.26,2,8.0,17.34,0.23,0,0,0,0,0,22.15,0.0,0
6845,100683,34,1,46,grocery,online,Central_Macedonia,13,0,45,47.23,2,1.0,17.3,0.37,0,0,0,0,0,22.94,0.0,0
6846,101647,49,3,21,restaurant,pos,Attica,23,6,11,92.02,2,1.0,11.34,0.12,0,1,0,1,1,23.98,0.0,0
6847,100274,30,3,53,electronics,online,Attica,9,2,10,69.46,1,3.0,50.63,0.73,0,0,1,0,0,28.05,0.0,0
6848,101006,33,1,62,fashion,pos,Attica,8,2,41,33.28,3,4.0,37.69,1.13,0,1,0,0,0,25.12,0.0,0
6849,100864,38,3,34,grocery,mobile,Aegean,18,5,47,54.68,2,0.0,58.77,1.07,0,0,0,0,1,25.01,0.0,0
6850,100385,40,3,66,restaurant,pos,Attica,0,4,15,53.84,2,2.0,32.89,0.61,1,1,0,1,0,33.93,0.0,0
6851,100882,45,1,28,utility,online,Crete,2,5,9,46.04,3,10.0,73.81,1.6,0,0,0,1,1,30.28,0.0,0
6852,101321,45,3,62,gaming,pos,Crete,15,4,42,25.62,4,5.0,29.36,1.15,0,1,1,0,0,29.3,0.0,0
6853,101693,35,1,40,grocery,pos,Thessaly,7,0,40,25.97,3,4.0,17.83,0.69,0,1,0,0,0,24.09,0.0,0
6854,100215,45,1,44,fuel,pos,Attica,5,2,48,39.73,4,3.0,45.51,1.15,0,1,0,1,0,29.29,0.0,0
6855,102180,44,1,34,gaming,mobile,Attica,19,4,37,50.27,2,0.0,50.87,1.01,0,0,1,0,0,28.94,0.0,0
6856,102196,43,3,39,restaurant,online,Central_Macedonia,5,6,49,74.25,1,9.0,61.24,0.82,0,0,0,1,1,28.38,0.0,0
